Index,Label,Explanation
2008_article_1254.txt,0,"This article describes diplomatic tensions and political disputes between Bolivia and Venezuela, with no mention of any direct military confrontation or the use of military force. The focus is on verbal attacks and statements regarding the loyalty of troops to their respective governments."
2008_article_1255.txt,0,"This article describes diplomatic actions and statements between Bolivia and Venezuela, with no mention of any direct military confrontation or threat. The Bolivian Armed Forces are expressing their dissatisfaction through diplomatic channels, but there is no indication of actual use or display of military force."
2008_article_1256.txt,0,"This article describes a decision by the US administration for Bosnian soldiers to withdraw from Iraq. It does not mention any direct confrontation, threat, or use of military force between countries. Therefore, it does not describe a Militarized Interstate Confrontation."
2008_article_1257.txt,0,"This article describes the completion of a troop withdrawal by Bosnia from Iraq. There is no mention of any direct confrontation, threat, or use of military force between countries. The article focuses on the end of a peacekeeping mission and does not describe an actual military interaction."
2008_article_1258.txt,0,"This article describes a decision by EU defense ministers to keep peacekeepers in Bosnia due to concerns over Kosovo tensions. It does not mention any direct confrontation, threat, or use of military force between countries. The focus is on diplomatic and strategic considerations rather than an actual militarized interaction."
2008_article_1259.txt,0,"This article describes a diplomatic effort by several former African leaders to mediate a political crisis in Kenya. There is no mention of any military confrontation, threat, or use of force between countries. Therefore, it does not describe a Militarized Interstate Confrontation."
2008_article_126.txt,0,"This article describes a missile attack that killed several people in Pakistan, but it does not specify the attackers or confirm if they were from another country. Therefore, there is no clear indication of a direct confrontation between two or more countries involving military forces. The event described could be an internal conflict rather than an interstate one."
2008_article_1260.txt,0,"This article describes a planned summit meeting between Zambian and Zimbabwean leaders to discuss the crisis in Zimbabwe. There is no mention of any military forces, threats, displays, or use of force. Therefore, it does not describe a Militarized Interstate Confrontation."
2008_article_1261.txt,0,"This article describes diplomatic tensions and calls for new elections in Zimbabwe, with no mention of any military forces or direct confrontations between countries. Therefore, it does not describe a Militarized Interstate Confrontation."
2008_article_1262.txt,0,"This article describes diplomatic opposition from Brazil to a potential coup in Bolivia. There is no mention of any direct confrontation involving military forces between countries. The Brazilian government's stance is focused on opposing the overthrow of the Bolivian government through diplomatic means, without describing any actual use or threat of military force."
2008_article_1263.txt,0,"This article describes a diplomatic conflict and discussions about the presence of FARC camps in Brazilian territory. There is no mention of any direct confrontation, threat, or use of military force between countries. The focus is on political statements and accusations without describing an actual militarized interaction."
2008_article_1264.txt,0,"This article describes a military tribunal sentencing two Honduran soldiers for the murder of their fellow troops. It involves internal military affairs and does not describe any direct confrontation, threat, or use of force between two or more countries. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1265.txt,0,"This article describes an internal conflict within Burundi involving government forces and rebels of the National Liberation Forces (FNL). While there is a military confrontation, it does not involve two or more countries. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1266.txt,0,"This article describes a conflict within Burundi between the army and rebels, specifically the FNL. While there is military involvement and violence, it does not describe a direct confrontation between two or more countries. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1267.txt,0,"This article describes refugees fleeing from Congo due to persecution by FDLR elements. There is no mention of any direct confrontation, threat, or use of military force between countries. Therefore, it does not describe a Militarized Interstate Confrontation."
2008_article_1268.txt,0,"This article describes a rebel ambush that resulted in the deaths of three Burundian soldiers. While it involves military forces and a threat or use of force, it does not describe a direct confrontation between two or more countries. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1269.txt,0,"This article describes an incident involving Burundian soldiers killed in a fire exchange with an unidentified armed group. While it involves military forces, it does not describe a direct confrontation between two or more countries. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_127.txt,0,"This article describes a terrorist attack by the Taliban in Afghanistan, resulting in casualties among Indian workers. While it involves military forces (Afghan and NATO troops) and hostile actions against civilians, it does not describe a direct confrontation between two or more countries involving their military forces. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1270.txt,0,"This article describes a postponement of peace talks between the government of Burundi and a rebel movement. There is no mention of any military confrontation, threat, or use of force. The article focuses on diplomatic negotiations rather than actual military interactions."
2008_article_1271.txt,0,"This article discusses the demobilization process of the Burundian army, focusing on ethnic tensions and census disputes. It does not describe any direct confrontation involving military forces or threats of force between countries. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1272.txt,0,"This article describes a labor dispute in Burundi, where workers are threatening strike action due to unresolved grievances. There is no mention of any military forces or direct confrontation between countries. Therefore, it does not describe a Militarized Interstate Confrontation."
2008_article_1273.txt,0,"This article describes tensions and accusations of attacks between Burundi's army and rebels, but it does not mention any direct confrontation involving the use or threat of military force. There are no reports of hostilities actually resuming with casualties or any other form of military interaction."
2008_article_1274.txt,0,"This article describes ongoing clashes between the Burundian army and rebels within Burundi. While there is a military confrontation, it does not describe a direct confrontation between two or more countries. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1275.txt,0,"This article describes an internal conflict within Burundi involving the Burundian army and rebels from the FNL (National Liberation Forces). There is no direct confrontation between two or more countries, but rather an internal military operation. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1276.txt,0,"This article does not describe any direct confrontation involving military forces between countries. It only reports on the potential return of a rebel leader to Burundi, which is a political development and does not involve an interaction with another country's military forces."
2008_article_1277.txt,0,"This article describes a report of the discovery of ten Burundian corpses near the border with Rwanda. While it involves a geopolitical context, there is no mention of any direct confrontation involving military forces or any threat, display, or use of military force. Therefore, it does not describe a Militarized Interstate Confrontation."
2008_article_1278.txt,0,"This article describes Burundi sending reinforcements to the AU peacekeepers in Somalia. While it involves military forces, there is no direct confrontation or threat of use of force described between countries. The primary purpose appears to be supporting a peacekeeping mission rather than engaging in a militarized interstate confrontation."
2008_article_1279.txt,0,"This article describes a diplomatic discussion between Burundian and Ugandan leaders regarding the potential pull-out of troops from Somalia. There is no mention of any direct confrontation, threat, or use of military force. The focus is on discussions and decisions rather than actual military actions."
2008_article_128.txt,0,"This article describes a suicide attack by the Taleban on Indian engineers, resulting in fatalities. While it involves military forces and has a violent outcome, it does not describe a direct confrontation between two or more countries involving the threat, display, or use of military force as defined for a Militarized Interstate Confrontation (MIC)."
2008_article_1280.txt,0,"This article describes a political visit by Burundi's President to Northern Ireland, focusing on strengthening relations and seeking reconstruction assistance. There is no mention of any military forces or actions involving threat, display, or use of force between countries. Therefore, it does not describe a Militarized Interstate Confrontation."
2008_article_1281.txt,0,"This article describes a visit by the Bulgarian Defence Minister to various NATO-led international security force camps in Afghanistan. While it involves military personnel and locations, there is no mention of any threat, display, or use of military force between countries. The visit appears to be part of routine diplomatic and strategic oversight rather than an actual confrontation."
2008_article_1282.txt,0,"This article describes diplomatic discussions and support for the EULEX mission in Kosovo. There is no mention of any military confrontation, threat, or use of force between countries. The focus is on political statements and agreements regarding stability and development in the region."
2008_article_1283.txt,0,"This article describes a search-and-rescue operation involving the Bulgarian Navy, border guards, and civilian vessels to assist survivors from a cargo ship wreck. There is no mention of any direct confrontation or use of military force between countries. Therefore, it does not describe a Militarized Interstate Confrontation."
2008_article_1284.txt,0,"This article describes NATO ships entering the Black Sea for planned exercises and routine visits to ports in Romania and Bulgaria. While it involves military forces, there is no mention of a threat, display, or use of military force against another country. The primary purpose appears to be routine training and interaction with NATO partners, which does not constitute a Militarized Interstate Confrontation."
2008_article_1285.txt,0,"This article describes Bulgaria's plans to reduce its armed forces personnel and phase out Soviet-era equipment. While it involves military forces, there is no mention of a direct confrontation, threat, or use of force against another country. The focus is on internal defense modernization and international missions."
2008_article_1286.txt,0,"This article does not describe any direct confrontation between countries involving military forces. It discusses the political decision regarding Bulgarian troops' presence in Iraq and mentions potential future tasks for these troops, but there is no indication of a threat, display, or use of military force. The focus is on diplomatic and strategic considerations rather than an actual military interaction."
2008_article_1287.txt,0,"This article does not describe any direct confrontation involving military forces between countries. It only mentions Bulgaria's plan to withdraw its troops from Iraq by the end of the year, which is a unilateral decision and does not involve a threat, display, or use of military force against another country."
2008_article_1288.txt,0,"This article describes a decision by Bulgaria to withdraw its troops from Iraq. It does not mention any direct confrontation, threat, or use of military force between countries. The article focuses on diplomatic and strategic decisions regarding troop deployment."
2008_article_1289.txt,0,"This article describes the completion of a troop withdrawal by Bulgaria from Iraq. There is no mention of any direct confrontation, threat, or use of military force between countries. The article focuses on diplomatic and logistical aspects of withdrawing troops."
2008_article_129.txt,0,"This article describes civilian casualties and attacks in Afghanistan, but it does not mention any direct confrontation between two or more countries involving military forces. The focus is on the humanitarian impact of ongoing hostilities rather than a militarized interaction."
2008_article_1290.txt,0,"This article describes an incident involving the shooting of a Turkish fisherman by Bulgarian border police in territorial waters. While there is military involvement (border patrol), it does not describe a direct confrontation between two countries or involve multiple countries. The event is more of an internal law enforcement action rather than an interstate conflict."
2008_article_1291.txt,1,"This article describes a direct confrontation between Turkish and Bulgarian forces involving the use of military force (Bulgarian coast guard opening fire on a Turkish fishing boat, resulting in the death of a Turkish fisherman). This constitutes a Militarized Interstate Confrontation as it involves a threat or use of military force between two countries."
2008_article_1292.txt,1,"This article describes a direct confrontation between Thai and Cambodian forces, which resulted in the death of one Thai soldier and three Cambodian soldiers. The firefight near Cambodia's ancient Preah Vihear temple constitutes a Militarized Interstate Confrontation as it involves the use of military force leading to casualties."
2008_article_1293.txt,1,"This article describes a direct confrontation between Thailand and Cambodia involving military forces, specifically soldiers from both countries. The clash resulted in the deaths of two Cambodian soldiers and injuries to soldiers on both sides. Although no further clashes occurred immediately after the agreement for joint patrols, the initial incident involved the use of force, which qualifies this as a Militarized Interstate Confrontation."
2008_article_1294.txt,0,"This article describes a planned diplomatic meeting between the Cambodian and Thai Prime Ministers to discuss a border dispute. There is no mention of any actual military confrontation, threat, or use of force. The interaction described is purely diplomatic."
2008_article_1295.txt,0,"This article describes a brief incursion by Thai soldiers into Cambodian territory, but it does not indicate any direct confrontation involving the use or threat of military force. The main issue was resolved with talks and no casualties were reported. Therefore, this situation does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1296.txt,0,"This article describes a territorial dispute between Cambodia and Thailand, where Cambodian authorities have complained to the UN Security Council about Thai forces being present in an area near their World Heritage Site. While there is a military presence and tension, no direct confrontation or use of force involving both countries' military forces is described. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1297.txt,0,"This article describes a peaceful arrest of Thai nationals for trespassing on disputed temple grounds by Cambodian soldiers. There is no mention of any threat, display, or use of military force between countries. Therefore, it does not constitute a Militarized Interstate Confrontation."
2008_article_1298.txt,1,"This article describes a direct confrontation between Thai and Cambodian forces involving the movement of Thai soldiers into Cambodian territory, which is considered a violation of Cambodia's sovereignty. The deployment of hundreds of Thai troops along the border near the disputed temple further indicates a militarized situation. Although there are no reports of casualties or actual combat, the presence of military forces in a territorial dispute context meets the criteria for a Militarized Interstate Confrontation."
2008_article_1299.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces, with reports of Thai troops entering Cambodia's territory for the third day running. It also mentions that more than 1,000 Thai protesters have gathered at the border, leading to an escalation in tensions over the disputed Preah Vihear temple area. Although there are no reports of casualties or actual fighting, the presence and movement of military forces indicate a Militarized Interstate Confrontation."
2008_article_13.txt,0,"This article describes Azerbaijan increasing its troop contingent in Afghanistan as part of a NATO force. While it involves military forces, there is no mention of any threat, display, or use of military force against another country. Therefore, this does not constitute a Militarized Interstate Confrontation."
2008_article_130.txt,0,"This article describes an armed clash between security forces and drug smugglers in western Afghanistan. While it involves military forces, the confrontation is not a direct interaction between two or more countries but rather an internal conflict within Afghanistan. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1300.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces along the disputed border near the Preah Vihear temple. Troops from both countries arrived in the area, and there was a standoff where rifles were raised at each other, indicating a threat of military force. Although no actual shooting occurred, this situation meets the criteria for a Militarized Interstate Confrontation as it involves direct reinforcement of military forces and a clear display of potential conflict."
2008_article_1301.txt,0,"This article describes diplomatic talks and discussions between Thailand and Cambodia aimed at resolving a territorial dispute. While there are deployed troops from both sides, the article does not mention any direct confrontation or use of military force. The focus is on peaceful negotiations and efforts to defuse tensions through dialogue."
2008_article_1302.txt,0,"This article describes diplomatic talks and the deployment of troops for a disputed territory near a temple, but it does not describe any direct confrontation or use of military force. The troops are present to maintain a presence rather than engage in conflict."
2008_article_1303.txt,1,"This article describes a direct confrontation between Cambodia and Thailand involving the deployment of troops, artillery, and tanks along their disputed border. The presence of military forces and the threat of armed conflict meet the criteria for a Militarized Interstate Confrontation (MIC)."
2008_article_1304.txt,1,"This article describes a direct military standoff between Thailand and Cambodia involving the deployment of troops with artillery and tanks along their shared border. Despite talks failing to resolve the territorial dispute, both sides committed to avoiding armed conflict, but the presence of large numbers of troops in close proximity indicates a Militarized Interstate Confrontation."
2008_article_1305.txt,1,"This article describes a direct confrontation between Cambodia and Thailand involving military forces (troops with artillery and tanks) along their shared border. The deployment of these forces constitutes a threat, as explicitly stated by Cambodian officials, indicating a Militarized Interstate Confrontation."
2008_article_1306.txt,1,"This article describes a direct military standoff between Thailand and Cambodia involving troops from both countries facing off over a border dispute. The presence of more than 500 Thai troops against at least 1,000 Cambodian soldiers near the Preah Vihear temple constitutes a Militarized Interstate Confrontation as it involves a display of military force."
2008_article_1307.txt,0,"This article describes diplomatic talks and discussions regarding a border dispute between Thailand and Cambodia. There is no mention of any military confrontation, threat, or use of force. The focus is on peace talks and the role of Thailand as chairman of ASEAN."
2008_article_1308.txt,1,This article describes a direct confrontation between Thailand and Cambodia involving the deployment of thousands of troops near a disputed border territory. The use of military forces to secure the area around Preah Vihear temple constitutes a Militarized Interstate Confrontation.
2008_article_1309.txt,1,"This article describes a direct confrontation between Thailand and Cambodia involving the deployment of thousands of troops near a disputed border territory. The use of military forces to secure the area constitutes a Militarized Interstate Confrontation, even though no casualties were reported."
2008_article_131.txt,0,"This article describes a violent attack that resulted in the deaths of police and civilians near Afghanistan's border with Iran. However, it does not specify any direct confrontation between two or more countries involving military forces. The event is described as an internal security issue within Afghanistan rather than an interstate conflict."
2008_article_1310.txt,0,"This article describes diplomatic efforts and troop redeployment between Thailand and Cambodia to reduce tensions over a border dispute. While there was a display of military forces, no direct confrontation or use of force is reported. The focus is on negotiations and troop pullbacks rather than an actual Militarized Interstate Confrontation."
2008_article_1311.txt,0,"This article describes a diplomatic agreement between Thailand and Cambodia to redeploy troops in response to a border dispute. While it involves military forces, there is no indication of any threat, display, or use of military force. The action described is part of an ongoing effort to resolve tensions rather than a direct confrontation."
2008_article_1312.txt,1,"This article describes a direct confrontation between Thailand and Cambodia involving the deployment of troops near a disputed border area. The presence of Cambodian and Thai troops in close proximity, especially after an armed standoff on July 17, indicates a Militarized Interstate Confrontation where there was a threat or display of military force."
2008_article_1313.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces involving the use of military force. Specifically, Thai soldiers entered Cambodian territory, fired gunshots, and injured a Cambodian soldier. The Cambodian troops responded with gunfire in self-defense, leading to an exchange of fire. This clear instance of military interaction constitutes a Militarized Interstate Confrontation."
2008_article_1314.txt,1,"This article describes a direct confrontation between Cambodia and Thailand involving military forces, specifically thousands of soldiers deployed near the disputed border area around the Preah Vihear temple. Although no fighting has occurred yet, the deployment of significant military forces indicates a threat or display of force, which meets the criteria for a Militarized Interstate Confrontation."
2008_article_1315.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces over a disputed mountaintop temple, involving the deployment of military personnel (soldiers) and artillery. Although there is no mention of casualties or actual combat, the presence of armed forces from both countries in the area indicates a Militarized Interstate Confrontation."
2008_article_1316.txt,0,"This article describes diplomatic talks and a military standoff between Thailand and Cambodia regarding a disputed area near an ancient temple. While there is mention of troops and tensions, no actual use or threat of force by military forces is reported. The article focuses on discussions to resolve the situation rather than any direct military confrontation."
2008_article_1317.txt,0,"This article describes diplomatic tensions and a request for Cambodia to withdraw its soldiers from around the Ta Muen Thom temple. While there is mention of military forces (Thai troops), no threat, display, or use of military force is described. The situation has not escalated to an actual confrontation."
2008_article_1318.txt,0,"This article describes diplomatic talks and a potential troop pullback between Thailand and Cambodia regarding a disputed border area. While there is mention of troops being stationed near the border, no actual military confrontation, threat, or use of force is described. The focus is on negotiations to reduce tensions."
2008_article_1319.txt,0,"This article describes a dispute between Thailand and Cambodia regarding the border area around the Ta Moan Thom temple. While there is mention of Thai troops being stationed in the area and Cambodian soldiers being barred from visiting, no direct confrontation involving the use or threat of military force is described. The article focuses on diplomatic tensions and territorial disputes rather than an actual militarized interstate confrontation."
2008_article_132.txt,0,"This article describes a violent attack on police and civilians near Afghanistan's border with Iran, but it does not involve any direct confrontation between two or more countries. The event is an internal security issue within Afghanistan rather than an interstate conflict involving military forces."
2008_article_1320.txt,1,"This article describes a direct confrontation between Cambodian and Thai troops near the Ta Moan Thom temple, with both sides pulling back their forces after reaching an agreement. The presence of military forces from both countries involved in a standoff, followed by troop withdrawal due to diplomatic mediation efforts, constitutes a Militarized Interstate Confrontation."
2008_article_1321.txt,0,"This article describes diplomatic tensions and troop movements related to a disputed border temple between Thailand and Cambodia. While there is mention of troops stepping back, no direct military confrontation involving the threat, display, or use of force is described. The focus is on resolving the dispute through cooperation and negotiations."
2008_article_1322.txt,0,"This article describes a situation where Thailand and Cambodia are redeploying troops from disputed areas to ease tensions. While there is a display of military forces, no direct confrontation or use of force is reported. The focus is on troop movements and diplomatic efforts to manage the situation rather than an actual militarized interstate confrontation."
2008_article_1323.txt,0,"This article describes a planned troop redeployment between Cambodia and Thailand near an ancient border temple. While there is mention of a previous standoff where troops raised their weapons, no actual use or threat of military force was reported during the current event. The article focuses on diplomatic steps to reduce tensions rather than a direct confrontation involving military action."
2008_article_1324.txt,0,"This article describes a diplomatic agreement between Thailand and Cambodia to reduce troop levels near the Preah Vihear temple. While there is mention of past tensions and military presence, the current article focuses on reducing forces as part of peace efforts rather than any ongoing or imminent use of military force. Therefore, it does not describe a Militarized Interstate Confrontation."
2008_article_1325.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces near the Preah Vihear temple, involving troop deployments and facing off. Although no shots were fired during the standoff, both countries displayed military presence and tension in the area, which qualifies as a Militarized Interstate Confrontation."
2008_article_1326.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces near the Preah Vihear temple, involving troop deployments and facing off. Although no shots were fired during the standoff, both countries displayed military presence in the area, which constitutes a Militarized Interstate Confrontation."
2008_article_1327.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces involving the deployment of troops near disputed territory. The standoff, which included military tensions and troop confrontations, meets the criteria for a Militarized Interstate Confrontation as it involves the display and presence of military forces in a border dispute."
2008_article_1328.txt,1,"This article describes a direct confrontation between Thai and Cambodian troops involving the deployment of military forces (approximately 800 from Cambodia and 400 from Thailand) in disputed territory around an ancient border temple. The standoff, which lasted for a month, involved the display of military force as both sides faced off near the Preah Vihear temple area. Although no casualties were reported, this situation fits the definition of a Militarized Interstate Confrontation due to the presence and positioning of military forces in a disputed region."
2008_article_1329.txt,1,"This article describes a direct confrontation between Thai and Cambodian troops involving the deployment of military forces in disputed territory around a temple. The standoff, which included troop presence and potential for conflict (as seen in the near shootout on July 17), qualifies as a Militarized Interstate Confrontation."
2008_article_133.txt,0,"This article describes the capture of Taliban suspects by Afghan police forces, along with the recovery of weapons and ammunition. While it involves military or security forces, there is no direct confrontation, threat, or use of force against another country described in this report."
2008_article_1330.txt,1,"This article describes a direct confrontation between Cambodia and Thailand involving military forces (approximately 800 troops from Cambodia and 400 from Thailand) in disputed territory around the Preah Vihear temple. The use of armed forces in this area, along with the withdrawal of troops as part of a peace process, clearly indicates a Militarized Interstate Confrontation."
2008_article_1331.txt,0,"This article describes the withdrawal of troops from a disputed area between Thailand and Cambodia, following tensions that led to weapons being drawn but no shots fired. While there was a threat or display of military force, the actual confrontation ended with troop withdrawals and no ongoing direct military interaction. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1332.txt,0,"This article describes diplomatic talks and troop pullbacks between Thailand and Cambodia aimed at resolving a border dispute. While there was a standoff with weapons drawn, no shots were fired, and no military confrontation occurred. Therefore, it does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1333.txt,0,"This article describes a meeting between the Cambodian-Thai border committee and task forces to discuss and address the border dispute near the Preah Vihear Temple. There is no mention of any military confrontation, threat, or use of force. The article focuses on diplomatic efforts rather than actual military interactions."
2008_article_1334.txt,0,"This article describes diplomatic protests and territorial disputes between Thailand and Cambodia regarding the Ta Kwai temple. There is no mention of any military forces being involved or any threat, display, or use of force. The interaction appears to be focused on border demarcation issues rather than a direct confrontation involving military actions."
2008_article_1335.txt,0,"This article describes diplomatic talks and accusations between Thailand and Cambodia regarding a border dispute. There is no mention of any direct confrontation, threat, or use of military force. The focus is on discussions to settle the issue at the United Nations General Assembly meeting."
2008_article_1336.txt,0,"This article describes diplomatic efforts and tensions between Thailand and Cambodia regarding border disputes. While there are accusations of troop reinforcements and armed units, no direct military confrontation or use of force is reported. The focus is on talks and the readiness to resume bilateral discussions."
2008_article_1337.txt,1,"This article describes a direct confrontation between Cambodian and Thai troops involving the use of military force, specifically grenades and assault rifles. The exchange resulted in casualties on both sides, which clearly meets the criteria for a Militarized Interstate Confrontation."
2008_article_1338.txt,1,"This article describes a direct confrontation between Cambodian and Thai troops involving the exchange of gunfire, which resulted in casualties. The use of military force (gunfire) and the resulting injuries clearly indicate that this is a Militarized Interstate Confrontation."
2008_article_1339.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces involving an exchange of gunfire, which lasted for several minutes. The incident occurred along their volatile border, where tensions were already heightened due to disputes over ancient temples and land claims. This military interaction clearly meets the criteria for a Militarized Interstate Confrontation."
2008_article_134.txt,0,"This article describes a military operation conducted by US-led forces against militants in Afghanistan. While it involves the use of military force, there is no direct confrontation between two or more countries. The conflict is internal to Afghanistan and does not meet the criteria for a Militarized Interstate Confrontation."
2008_article_1340.txt,1,"This article describes a direct confrontation between Thai and Cambodian forces involving the exchange of gunfire, resulting in casualties on both sides. The use of military force (gunfire) and the presence of armed confrontations clearly meet the criteria for a Militarized Interstate Confrontation."
2008_article_1341.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces involving the exchange of gun and rocket fire, which resulted in injuries. This military interaction constitutes a Militarized Interstate Confrontation as it involves the threat and use of military force between two countries."
2008_article_1342.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces involving the use of military force, specifically gunfighting that resulted in casualties. The Thai troops entered Cambodian territory first and opened fire, leading to a response from Cambodian soldiers who also returned fire. This exchange of gunfire constitutes a Militarized Interstate Confrontation as it involves actual military interaction with the threat and display of military force."
2008_article_1343.txt,1,"This article describes a direct confrontation between Cambodian and Thai military forces, involving the exchange of gunfire that resulted in injuries. The incident occurred near a disputed border area, leading to tensions and accusations from both sides. This fits the definition of a Militarized Interstate Confrontation as it involves actual military interaction with the threat and use of force."
2008_article_1344.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces involving the exchange of gunfire, which resulted in injuries. Both sides accused each other of crossing into their territory and firing first. This incident fits the definition of a Militarized Interstate Confrontation as it involves a threat or use of military force between two countries."
2008_article_1345.txt,1,"This article describes a direct confrontation between Thai and Cambodian troops involving the use of military force (landmine blast, exchange of gunfire), resulting in injuries. The incident occurred near a disputed border area, which is indicative of ongoing tensions and militarized interactions between the two countries."
2008_article_1346.txt,0,"This article describes an incident involving land mine explosions that wounded Thai soldiers near the border with Cambodia. While there is a territorial dispute and past confrontations, this particular event does not describe a direct confrontation between military forces of Thailand and Cambodia. The article focuses on an accident rather than a militarized interaction."
2008_article_1347.txt,1,"This article describes a direct confrontation between Cambodia and Thailand involving military forces (troops) with reports of armed clashes, trespassing, and exchanges of gunfire. The use of force and the threat of further hostilities meet the criteria for a Militarized Interstate Confrontation."
2008_article_1348.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces along the disputed border. It mentions that Thai troops have crossed into Cambodian territory, leading to armed resistance from Cambodian forces. There is also a report of a short-lived firefight where both sides suffered wounds. This situation fits the definition of a Militarized Interstate Confrontation as it involves direct military interaction between two countries with the threat and use of force."
2008_article_1349.txt,1,"This article describes a direct confrontation between Thai and Cambodian forces involving cross-border gunfire, which resulted in casualties. The use of military force in this border dispute clearly meets the criteria for a Militarized Interstate Confrontation."
2008_article_135.txt,0,"This article describes tensions and clashes between Afghan border forces and insurgents, as well as accusations against neighboring countries. However, it does not describe a direct confrontation or use of military force between two or more countries. The confrontations are internal to Afghanistan and involve insurgent groups rather than other nations' military forces."
2008_article_1350.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces, with the deployment of military personnel and the threat of armed conflict. The Cambodian Prime Minister warned that war could erupt if Thai troops did not withdraw from Cambodian territory, and there was a reported standoff where fully armed troops from both sides faced each other. This situation meets the criteria for a Militarized Interstate Confrontation as it involves direct military forces and a clear threat of use of force."
2008_article_1351.txt,1,"This article describes a direct confrontation between Cambodian and Thai troops near the Preah Vihear temple, resulting in casualties. The exchange of gunfire constitutes a Militarized Interstate Confrontation as it involves the use of military force between two countries."
2008_article_1352.txt,1,"This article describes a direct confrontation between Thailand and Cambodia involving military forces, specifically Thai troops who were ordered to withdraw from a disputed border area after an ultimatum from Cambodia. The situation escalated into a military standoff with both sides facing off for six weeks, which qualifies as a Militarized Interstate Confrontation."
2008_article_1353.txt,1,"This article describes a direct confrontation between Thailand and Cambodia involving military forces. Both countries issued ultimatums and threats, with Cambodian troops waving back Thai soldiers who were reportedly trying to advance into Cambodian territory. Although no casualties were reported, the presence of armed forces on both sides and the threat of escalation indicate a Militarized Interstate Confrontation."
2008_article_1354.txt,1,"This article describes a direct confrontation between Thailand and Cambodia over disputed border positions near the Preah Vihear temple. Both countries have shown willingness to use force, with Cambodia issuing an ultimatum for Thai troops to withdraw or face 'large-scale armed conflict.' Although the situation has eased temporarily with reported troop withdrawals, there is clear evidence of a threat of military confrontation, which meets the criteria for a Militarized Interstate Confrontation."
2008_article_1355.txt,1,"This article describes a direct confrontation between Thailand and Cambodia involving military forces. The troops faced off for six weeks in a small patch of disputed land, which constitutes a Militarized Interstate Confrontation as it involves the display of military force."
2008_article_1356.txt,0,"This article describes the withdrawal of Thai troops from a disputed temple site, which is a diplomatic and military action that does not involve any ongoing threat, display, or use of military force. It appears to be a resolution to an existing conflict rather than an active confrontation."
2008_article_1357.txt,0,"This article describes diplomatic tensions and threats of force between Thailand and Cambodia, but it does not describe any actual military confrontation or the use of military forces. The Thai foreign ministry stated that they would act in self-defense if Cambodia uses force, but there is no mention of any direct military interaction or threat of such action."
2008_article_1358.txt,1,"This article describes a direct confrontation between Thai and Cambodian forces involving military personnel (soldiers) in the form of gunfire and the surrender of ten Thai soldiers to Cambodian troops. This constitutes a Militarized Interstate Confrontation as it involves the threat, display, and use of military force."
2008_article_1359.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces involving military personnel, with casualties reported. The meeting between the two countries' army commanders to ease tensions after the incident indicates that there was indeed a militarized interaction, which fits the definition of a Militarized Interstate Confrontation."
2008_article_136.txt,1,"This article describes a direct confrontation between Afghan forces (National Army and foreign troops) and the Taliban, involving casualties on both sides. The use of military force in a joint operation against the Taliban constitutes a Militarized Interstate Confrontation."
2008_article_1360.txt,1,"This article describes a direct confrontation between Cambodian and Thai forces involving military personnel, with one Cambodian soldier killed and four Thai soldiers injured. This constitutes a Militarized Interstate Confrontation as it involves the threat or use of military force."
2008_article_1361.txt,1,This article describes a direct confrontation between Cambodian and Thai forces involving the death of one Cambodian soldier and injuries to five Thai soldiers. The fighting over disputed land near the border constitutes a Militarized Interstate Confrontation as it involves military forces and resulted in casualties.
2008_article_1362.txt,1,"This article describes a direct confrontation between Thai and Cambodian troops along the border, resulting in injuries to four Thai soldiers and one dead Cambodian soldier. The use of explosives and the involvement of military forces clearly indicates a Militarized Interstate Confrontation."
